Numero,DataOcorrencia,DataFechoOperacional,Natureza,EstadoOcorrencia,Distrito,Concelho,Freguesia,Localidade,Latitude,Longitude,NumeroMeiosTerrestresEnvolvidos,NumeroOperacionaisTerrestresEnvolvidos,NumeroMeiosAereosEnvolvidos,NumeroOperacionaisAereosEnvolvidos
2017100018854,08/04/2017 21:27:00,09/04/2017 06:00:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,LEIRIA,PORTO DE MÓS,Juncal,JUNCAL,"39,60951749","-8,900275626",1,2,0,0
2017100018853,08/04/2017 21:22:00,08/04/2017 23:36:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",1,3,0,0
2017130053723,08/04/2017 21:13:00,08/04/2017 22:26:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",FOZ DO DOURO,"41,15289134","-8,672794034",1,2,0,0
2017130053691,08/04/2017 20:02:00,08/04/2017 20:41:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,2,0,0
2017130053671,08/04/2017 19:35:00,08/04/2017 23:32:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",2,4,0,0
2017130053630,08/04/2017 18:15:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Despacho de 1º Alerta,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130053567,08/04/2017 16:00:00,08/04/2017 21:05:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",1,5,0,0
2017130053568,08/04/2017 15:45:00,08/04/2017 21:00:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,3,0,0
2017100018795,08/04/2017 14:37:00,,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Em Curso,LEIRIA,PORTO DE MÓS,Porto de Mós - São João Baptista e São Pedro,Ribeira de Cima,"39,586962","-8,81989",3,6,0,0
2017130053515,08/04/2017 14:18:00,08/04/2017 15:15:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",CÂMARA MUNICIPAL DO PORTO,"41,14956395","-8,610822318",1,2,0,0
2017130053501,08/04/2017 13:59:00,08/04/2017 15:10:00,Riscos Tecnológicos / Acidentes / Despiste,Encerrada,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",3,6,0,0
2017130053462,08/04/2017 12:20:00,08/04/2017 18:11:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130053442,08/04/2017 11:52:00,08/04/2017 12:19:00,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Encerrada,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,2,0,0
2017130053429,08/04/2017 11:23:00,08/04/2017 13:03:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Remoção e/ou Transporte de cadáver,Encerrada,PORTO,PORTO,Paranhos,Paranhos,"41,174248","-8,604254",1,2,0,0
2017130053307,08/04/2017 02:51:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Despacho de 1º Alerta,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",FOZ DO DOURO,"41,15289134","-8,672794034",1,2,0,0
2017130053284,08/04/2017 00:43:00,08/04/2017 01:50:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Campanhã,Freixo,"41,14248531","-8,579801913",1,3,0,0
2017130053283,08/04/2017 00:35:00,08/04/2017 00:55:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,3,0,0
2017130054148,09/04/2017 17:12:00,09/04/2017 17:20:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",CÂMARA MUNICIPAL DO PORTO,"41,14956395","-8,610822318",1,2,0,0
2017130054143,09/04/2017 17:11:00,09/04/2017 18:05:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130054109,09/04/2017 15:51:00,09/04/2017 17:28:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,3,0,0
2017130054104,09/04/2017 15:29:00,09/04/2017 17:11:00,Riscos Tecnológicos / Acidentes / Despiste,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569","-8,607437",2,4,0,0
2017130054052,09/04/2017 13:56:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,3,0,0
2017100018931,09/04/2017 09:18:00,09/04/2017 11:18:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Alvados e Alcaria,Zambujal de Alcaria,"39,573541","-8,804628",1,2,0,0
2017130053889,09/04/2017 08:00:00,09/04/2017 12:45:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130053875,09/04/2017 06:22:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Despacho de 1º Alerta,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,3,0,0
2017130053870,09/04/2017 05:40:00,09/04/2017 05:50:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Vitoria,"41,15359","-8,615939",1,2,0,0
2017130053868,09/04/2017 05:20:00,09/04/2017 05:38:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","41,15359","-8,615939",1,2,0,0
2017130053866,09/04/2017 04:45:00,09/04/2017 05:06:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,3,0,0
2017130053867,09/04/2017 04:32:00,09/04/2017 05:40:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,3,0,0
2017130053862,09/04/2017 04:22:00,09/04/2017 04:32:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,3,0,0
2017130054309,10/04/2017 00:54:00,10/04/2017 01:41:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017130055269,11/04/2017 19:39:00,,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Patrulhamento, Reconhecimento e Vigilância",Despacho de 1º Alerta,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",R PASSOS MANUEL,"41,15359026","-8,61593911",1,3,0,0
2017130055261,11/04/2017 19:21:00,11/04/2017 20:20:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017100019413,11/04/2017 18:22:00,,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Em Curso,LEIRIA,PORTO DE MÓS,Juncal,JUNCAL,"39,603593","-8,896898",3,6,0,0
2017130055215,11/04/2017 17:56:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Em Curso,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",NEVOGILDE,"41,163685","-8,675266",1,3,0,0
2017130055183,11/04/2017 16:48:00,11/04/2017 17:56:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",NEVOGILDE,"41,1636848","-8,675265758",1,3,0,0
2017130055061,11/04/2017 13:11:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Em Resolução,PORTO,PORTO,Ramalde,RAMALDE,"41,168297","-8,651472",2,4,0,0
2017130055036,11/04/2017 12:26:00,11/04/2017 13:23:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130055888,12/04/2017 22:52:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Despacho de 1º Alerta,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017100019644,12/04/2017 22:46:00,12/04/2017 23:15:00,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Patrulhamento, Reconhecimento e Vigilância",Encerrada,LEIRIA,PORTO DE MÓS,Porto de Mós - São João Baptista e São Pedro,Corredoura,"39,598558","-8,838632",1,2,0,0
2017130055867,12/04/2017 21:35:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades privadas,Despacho de 1º Alerta,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017130055843,12/04/2017 20:50:00,12/04/2017 22:05:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,15054201","-8,591769318",1,2,0,0
2017130055814,12/04/2017 19:29:00,12/04/2017 20:50:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130055795,12/04/2017 19:07:00,12/04/2017 22:45:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",2,4,0,0
2017100019618,12/04/2017 18:48:00,12/04/2017 20:30:00,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Encerrada,LEIRIA,PORTO DE MÓS,Pedreiras,PEDREIRAS,"39,591209","-8,861839",2,5,0,0
2017130055777,12/04/2017 18:31:00,12/04/2017 19:35:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,Viso de Baixo,"41,17914402","-8,642023858",1,2,0,0
2017130055677,12/04/2017 15:11:00,12/04/2017 16:13:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017130055512,12/04/2017 10:53:00,12/04/2017 11:58:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017130055477,12/04/2017 09:26:00,12/04/2017 10:53:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017100019815,13/04/2017 21:10:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades privadas,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",1,2,0,0
2017130056307,13/04/2017 20:11:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,2,0,0
2017130056285,13/04/2017 19:29:00,13/04/2017 20:40:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130056265,13/04/2017 19:04:00,13/04/2017 20:02:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,15054201","-8,591769318",1,2,0,0
2017100019784,13/04/2017 18:09:00,13/04/2017 18:40:00,Riscos Tecnológicos / Acidentes / Despiste,Encerrada,LEIRIA,PORTO DE MÓS,Porto de Mós - São João Baptista e São Pedro,Fonte do Oleiro,"39,624849","-8,809783",3,9,0,0
2017130056192,13/04/2017 16:08:00,13/04/2017 18:02:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017100019743,13/04/2017 14:17:00,13/04/2017 17:00:00,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Encerrada,LEIRIA,PORTO DE MÓS,Juncal,EN8-Cumeira de Cima,"39,584603","-8,908329",6,15,0,0
2017130056083,13/04/2017 12:08:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017100019698,13/04/2017 09:52:00,13/04/2017 12:18:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",1,2,0,0
2017100019679,13/04/2017 08:33:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",1,2,0,0
2017130056703,14/04/2017 17:49:00,14/04/2017 21:05:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Afogamento,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,168297","-8,651472",5,12,0,0
2017100019905,14/04/2017 13:19:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Mira de Aire,LISBOA,"39,54587899","-8,717538754",1,8,0,0
2017130056495,14/04/2017 09:02:00,14/04/2017 11:35:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Remoção e/ou Transporte de cadáver,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569","-8,607437",1,2,0,0
2017130056427,14/04/2017 02:04:00,14/04/2017 03:20:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,3,0,0
2017100020144,15/04/2017 22:19:00,,Riscos Mistos / Incêndios Rurais / Mato,Conclusão,LEIRIA,PORTO DE MÓS,Arrimal e Mendiga,Marinha da Mendiga,"39,497494","-8,859969",2,7,0,0
2017100020104,15/04/2017 17:37:00,15/04/2017 18:55:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Queimadura,Encerrada,LEIRIA,PORTO DE MÓS,Juncal,JUNCAL,"39,60951749","-8,900275626",1,2,0,0
2017130057145,15/04/2017 16:02:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Em Resolução,PORTO,PORTO,Ramalde,Ramalde,"41,17139","-8,642922",1,2,0,0
2017130057098,15/04/2017 14:42:00,15/04/2017 15:55:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017130056959,15/04/2017 09:34:00,15/04/2017 17:30:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130056867,15/04/2017 01:22:00,15/04/2017 02:40:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,3,0,0
2017130057812,16/04/2017 22:31:00,16/04/2017 23:08:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Cedofeita ,"41,15359","-8,615939",2,4,0,0
2017130057749,16/04/2017 20:46:00,16/04/2017 21:22:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",1,2,0,0
2017130057751,16/04/2017 20:30:00,16/04/2017 22:50:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017130057424,16/04/2017 06:03:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",Fonte da Moura,"41,16643054","-8,665756103",1,2,0,0
2017130058149,17/04/2017 15:34:00,17/04/2017 16:20:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017130058068,17/04/2017 12:56:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,3,0,0
2017130058062,17/04/2017 12:50:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Chegada ao TO,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",NEVOGILDE,"41,1636848","-8,675265758",0,0,0,0
2017130057914,17/04/2017 07:19:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Ramalde,RUA NAGASAKY,"41,17138973","-8,642921512",1,2,0,0
2017130057875,17/04/2017 02:38:00,17/04/2017 03:50:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",RUA DAS LARANJEIRAS,"41,16199862","-8,672425952",1,2,0,0
2017130057862,17/04/2017 01:39:00,17/04/2017 03:51:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Campanhã,RUA DIOGO MACEDO,"41,15863665","-8,575994389",1,2,0,0
2017100020586,18/04/2017 15:24:00,18/04/2017 16:05:00,Riscos Tecnológicos / Acidentes / Despiste,Encerrada,LEIRIA,PORTO DE MÓS,Calvaria de Cima,IC2 SÃO JORGE,"39,631831","-8,847124",1,3,0,0
2017130058616,18/04/2017 14:14:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Ramalde,Quinta da Prelada,"41,17378349","-8,632448858",1,2,0,0
2017130058402,18/04/2017 03:48:00,18/04/2017 04:40:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,2,0,0
2017130059437,19/04/2017 23:06:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130059428,19/04/2017 22:28:00,20/04/2017 02:24:06,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Ameaça de explosão,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,150542","-8,591769",8,23,0,0
2017130059382,19/04/2017 20:41:00,19/04/2017 22:42:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",ALDOAR,"41,16818112","-8,676494475",1,2,0,0
2017100020834,19/04/2017 20:16:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades privadas,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",1,2,0,0
